,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
21,1.0996596896010857e-06,9.584016602300498e-07,6.722785298038158e-07,1.5717824843361477e-06,1.6707334494525022e-06,1.3592424186994912e-06,2.03873148371495e-07,1.3629317678692793e-06,9.597908253652918e-07,8.734215251261024e-07,-9.87158544855287e-08,1.4301322142380525e-06,1.4273329208612276e-06,1.2525442527477627e-06,7.94249216589098e-07,7.25846347396321e-07,8.191261061571714e-07,7.552849487279855e-07,6.92118126939651e-07,1.5621238086515958e-06,5.68747084544959e-07,2.4314448177100978e-06,1.0625880674931428e-06,6.360231668796289e-07,8.853026901883503e-07,1.154246563484436e-06,6.376983413387348e-07,6.306713907991518e-07,1.2035233909825556e-06,1.4840482609169094e-06,1.3363068974231234e-06,6.957341144874783e-07,1.5335654359530003e-06,9.37219616903548e-07,9.688348976094466e-07,1.1885959474716467e-06,1.3090569797535662e-06,3.18806624530575e-07,8.211012524802907e-07,1.3522406812179293e-06,2.357751064415556e-07,2.03346137840431e-06,1.6964775929750948e-06,8.977784345864917e-07,9.836848861798723e-07,8.802634252664742e-07,2.346958526665704e-06,1.6587068377879088e-06,1.404188832347609e-06,1.9479503330802894e-06,4.339508995415073e-07,2.173695541187411e-06,6.84466570322856e-07,4.715156609727811e-07,1.612520122294982e-06,9.436484493421512e-07,1.0391222450939745e-06,1.8014450770181483e-06,1.7087068246977265e-06,1.5088015900929696e-06,-1.5140437127321256e-07,1.0844222471354957e-06,1.023508023759497e-06,1.250468722018226e-06,1.18948570886155e-06,1.0254991536017838e-06,2.8724239615554096e-07,1.6707455695020068e-06,1.4259222002093478e-06,1.7137181861020233e-06,6.770719840946123e-07,9.515659904860336e-07,3.7044725580403775e-07,2.666333794733113e-06,1.6115010892302284e-06,2.1944173954219742e-06,1.2767221250780061e-06,9.711931105585269e-07,1.1670917050543432e-06,1.1239643961743606e-06,8.382103904934419e-07,1.1976858516086677e-07,1.8155942843119176e-06,1.4575354357301402e-06,1.4467504912488163e-06,-3.688824244412332e-07,4.870093289021865e-07,8.780384648417498e-07,1.133169686375571e-06,8.21366665259541e-07,6.142258521595709e-07,1.6698638388652093e-07,1.9064132801529038e-06,1.7712884871659623e-06,3.371198188777781e-07,2.9861693114858226e-06,8.699372075675216e-07,1.919622264595645e-06,9.340448887791448e-07,-2.0749283665212495e-07,2.499545175866103e-06
22,7.062267089546176e-07,-3.963468753343257e-08,6.720435182584244e-07,1.744408383969181e-06,6.387569073913433e-07,9.502140238706317e-07,3.02943520666495e-08,9.359744179278644e-07,7.25009672589113e-07,1.3814163685885785e-06,4.1524592025190975e-07,9.535054956941161e-07,4.890090444713104e-07,9.653169617816944e-07,1.0513341974458956e-06,2.7974144272483413e-07,1.1599229725747987e-06,3.2828654364506513e-07,1.4095105013139102e-08,1.134578308582592e-06,1.9606993685034973e-07,1.0625880674931428e-06,2.228982766060814e-06,8.277270630285989e-07,9.153701595749409e-07,1.2105851694724642e-06,3.464982433511068e-07,6.663969084244098e-07,2.4440552043368643e-07,5.436538752276592e-07,1.2188502985776934e-06,6.261238552622468e-07,1.015360030338912e-06,-1.7372379881662986e-08,1.3074928688903495e-06,1.9691853610217955e-07,6.638640644600091e-07,3.545558653364737e-07,3.5695953777173924e-07,-1.8404385759056515e-06,3.3032949220998315e-07,1.336761747219298e-06,1.2622145541723255e-06,4.6525072226973223e-07,1.3201217430159901e-06,5.985385058207681e-07,1.8162366939850014e-06,1.4829111469687122e-06,7.819081414762525e-07,6.313343218102101e-07,3.6853651041798377e-09,9.668897026133352e-07,7.908783677376653e-07,2.485586514377387e-07,9.978567565936998e-07,1.1025293494213852e-06,1.768583733117899e-07,1.406370969092977e-06,8.782676489497282e-07,1.1762503455329358e-06,-5.96798057587105e-07,8.73037056086601e-07,8.806475415993476e-08,1.0236460425965731e-06,6.288736813349011e-07,3.3848969472806946e-07,8.321453476152056e-07,1.73878789528927e-06,3.791251023470699e-07,1.8743946983265298e-06,8.109668305192867e-07,9.032833520479378e-07,7.880512448030068e-07,1.623080971611825e-06,6.607218302381186e-07,1.5703376887995688e-06,9.72446404677382e-07,3.0820571172331726e-07,8.593531817809308e-07,1.0508761878788766e-06,7.907986263828573e-07,9.440189047125954e-08,1.2098394740285866e-06,1.1833111950233957e-06,1.6059936116974962e-06,-5.767166822594584e-08,7.448808578558478e-07,-3.987208325595449e-08,6.53329069445625e-07,1.1968031136852775e-06,6.897931813941349e-07,6.013065719280215e-07,6.008519381003277e-07,7.291200419679235e-07,1.0014639933457095e-06,1.118618919905212e-06,9.743388346533144e-07,2.225815164201474e-07,1.2867785947581478e-06,8.872304995073224e-08,1.7889734664782634e-06
23,1.5810098126993053e-06,1.5313831984741372e-06,1.3162976429486074e-06,3.9696235724309615e-06,2.958498576188794e-06,2.175349122741841e-06,2.716307825011507e-06,2.147889908668558e-06,8.778565370932474e-07,3.5515984465139327e-06,-1.069400769656677e-06,1.4570492209028181e-06,2.741320770660428e-06,7.080191072275597e-07,9.529429149487991e-07,1.077574067216727e-06,1.1575845015616325e-06,9.575628260923867e-07,3.8095829524405112e-06,1.3119464264739367e-06,5.72386693019483e-07,6.360231668796289e-07,8.277270630285989e-07,2.499026762386197e-06,1.582584780757183e-06,4.158635463737978e-06,1.0634308334832293e-06,1.4745806305842277e-06,2.3086121917823616e-06,1.9923709220374867e-06,2.0560840367352744e-06,1.918294932131365e-06,1.1333212099547766e-06,1.0954659964491897e-07,7.710343498798827e-07,5.328188284265728e-07,1.4934662095512066e-06,1.8530913546513053e-06,8.397762040388742e-07,2.0051550941222903e-07,7.532611952924631e-07,3.8085497785462007e-06,8.326135494062903e-07,-5.504354993462281e-07,1.5492724592451028e-06,1.5306427900873128e-06,1.0081302841570296e-06,1.1188082041715448e-06,1.1432680343870034e-06,2.767222735537136e-06,9.28541587509648e-07,2.134297462463349e-06,1.1275213354345861e-06,1.0263907577218661e-06,5.322165317882625e-07,1.332580989602859e-06,-3.4871934982870393e-07,2.4402604553158115e-06,1.6640964648804712e-06,2.7060102711413996e-06,1.4492486377763666e-06,2.538570779711484e-06,2.1338974211507241e-07,5.807565162969395e-07,1.3267760859656261e-06,2.9209637680797095e-06,7.760918745795987e-07,1.749006038438412e-06,1.7976537358576985e-06,1.4649881822147841e-06,1.0156831460244665e-06,1.7258724874635067e-06,-7.278762375493928e-07,2.9231180386780287e-06,-7.330441458409492e-07,1.5964524977358353e-06,1.3779038373321318e-06,3.265081460046489e-06,1.660870826796643e-06,1.4722728351984627e-06,1.540901300672828e-06,1.815507086895818e-06,1.6051952037735422e-06,1.4764290847127615e-06,1.202802899309049e-06,-1.3968011466904383e-07,7.912388407088374e-08,-1.0772274727610765e-07,1.12370861632794e-06,9.732014952321193e-07,1.820712973156954e-06,-4.4632867287141225e-07,2.071274867161305e-06,2.0098972857936307e-06,1.015324902683301e-06,1.367862787367568e-06,3.090684461378101e-06,1.922305394161155e-06,9.246164329330929e-07,3.25040632214268e-07,2.3056179826570344e-06
24,1.567270011628017e-06,3.9724929667496077e-07,1.270485351779311e-06,4.273869117959186e-06,2.5697035882369024e-06,2.0749172195802643e-06,4.671480113095696e-06,2.0712100444096177e-06,9.066999356794986e-07,2.5236314874966085e-06,-4.964307451918467e-07,6.422896064424891e-07,2.408721362690512e-06,1.0410176035003657e-06,1.160377401777571e-06,1.0637961987290282e-06,1.473123078777194e-06,1.2415697534889872e-06,2.8056173874215166e-06,1.6852680009920979e-06,-8.264633781324968e-08,8.853026901883503e-07,9.153701595749409e-07,1.582584780757183e-06,2.253147579521563e-06,3.2035620203494714e-06,1.2829730283570911e-06,1.5489696396292836e-06,2.297607942994319e-06,1.6474692506980025e-06,1.9703681108130906e-06,1.3037310481557633e-06,1.3558260776243114e-06,8.034801830678749e-07,7.797589189268747e-07,8.888187543274618e-07,1.4133218537539506e-06,3.1738825188084003e-06,1.5092989700435434e-06,-8.969661071753154e-08,1.4910457363246678e-06,2.911140658463581e-06,9.125641527413225e-07,9.246180045196061e-07,1.649788200814825e-06,1.216902695384522e-06,1.4852421609263023e-06,9.385804802611985e-07,6.527512971078882e-07,2.8543055214986406e-06,1.0122906666590205e-06,1.8100820207240751e-06,1.312606877776095e-06,1.2579772281630012e-06,9.35392473402372e-07,1.3697002626109345e-06,-8.47300099558613e-08,2.2539469701292594e-06,1.8536810583905504e-06,2.6943251186310942e-06,1.4071614916078027e-06,1.4641896146426902e-06,1.2232687243154792e-06,1.8532876493496974e-06,1.7189262921282485e-06,3.006228643168111e-06,1.5963847035258279e-06,1.9021839262041499e-06,1.5467280051427208e-06,1.7631848579000343e-06,8.670982693032309e-07,1.8987234409978447e-06,-2.7835339913924254e-08,3.824446085117086e-06,1.7825553686119e-07,3.0830536571113705e-06,1.787869335778977e-06,2.4301170397654496e-06,1.4771304117600258e-06,1.3056514329071224e-06,2.1440815508304753e-06,1.918020719725909e-06,2.0928418758636023e-06,1.4857275317072264e-06,1.5656985870931583e-06,4.162268135077319e-08,-1.0151343476963967e-07,1.215913677077496e-06,6.941430640873241e-07,8.821950050132985e-07,1.3652087988198493e-06,-2.3160508352558868e-07,1.921008397307752e-06,1.4343737182626958e-06,3.8657205750287515e-07,1.2038256724795936e-06,1.4968771927868723e-06,1.469669863979696e-06,1.233923492014138e-06,7.30365403540187e-07,3.273625318063355e-06
25,4.525993207184672e-06,4.5680251283071196e-06,5.888643445309115e-06,1.1342837917346242e-05,1.0753213770266695e-05,6.811522535857497e-06,9.149481421523528e-06,6.768399542886661e-06,2.2793191568018306e-06,8.909007115416892e-06,-4.863003963055469e-06,1.873374622752139e-06,7.73874461469951e-06,1.084009491607975e-06,1.6511800688501336e-06,4.202050613584969e-06,3.3051623054213227e-06,2.9311307298723933e-06,8.923337194838512e-06,4.459469910839274e-06,7.874056592480514e-07,1.154246563484436e-06,1.2105851694724642e-06,4.158635463737978e-06,3.2035620203494714e-06,1.5213287787699316e-05,2.0705502348122117e-06,3.1021895710409575e-06,6.841014505721787e-06,7.035202619328115e-06,4.9230596186568615e-06,5.715692888844795e-06,2.528262083865459e-06,1.9321590688047e-06,1.3524707650903281e-06,3.4240700806681026e-06,4.355059739506096e-06,1.3344220748203948e-05,2.9075912377936942e-06,4.782817246427963e-06,3.7431493700060185e-06,1.3023099136443963e-05,7.886620522981565e-07,-3.435889243670014e-06,3.6952022995035113e-06,5.326648932916245e-06,3.324960768356164e-06,8.908829694936509e-07,2.142244384441496e-06,7.553859087592809e-06,1.4432834897393147e-06,4.4146797797519195e-06,1.2330665428434376e-06,3.808881603584078e-06,6.361487347816954e-07,2.6258301762964743e-06,1.5873325877381434e-07,7.608887935076451e-06,3.449638630895212e-06,7.673314817830753e-06,3.481279532823747e-06,8.144531589440753e-06,3.014006564936971e-06,3.654749007909034e-06,4.568722574200585e-06,9.303455848810023e-06,1.2776975091132943e-06,3.0700512634912947e-06,2.8336015244208986e-06,4.102502549977673e-06,2.195714110629626e-06,3.3522881258527624e-06,-1.911489087147571e-06,6.971844248808303e-06,3.713623628173197e-06,4.106260912855411e-06,3.5805112697150745e-06,8.450651584582543e-06,4.1581956105717746e-06,2.8009508970507856e-06,2.6551428850967958e-06,5.479109151817183e-06,4.648713121161019e-06,3.6933766584031164e-06,3.7435404383860414e-06,-2.6106141585599578e-06,1.5338351492380425e-06,1.5370322308150872e-06,3.2552357811768993e-06,6.192292823383968e-07,4.753501812311027e-06,-2.3617954902714333e-06,6.244980640719647e-06,2.5299252354129225e-06,7.32462667219999e-07,3.116014587521028e-06,8.939490595267961e-06,4.6131043598628515e-06,2.3298514070359023e-06,1.3915851488365722e-06,5.995224006673081e-06
26,9.122069951861596e-07,-1.4277885294594567e-07,2.784437082393101e-07,2.5357927670937183e-06,1.3459347133923367e-06,1.0221715821432127e-06,2.0153608459569778e-06,1.052073127240646e-06,4.186228258958938e-07,1.1185312910514804e-06,-4.179428727977204e-07,6.870593188222386e-07,2.1741564154051493e-06,4.158669561552447e-07,3.55112065842019e-07,6.566845527957849e-07,7.435817785614746e-07,7.537079958211729e-07,2.034022018353093e-06,1.3086570349881843e-06,2.6846127839948254e-07,6.376983413387348e-07,3.464982433511068e-07,1.0634308334832293e-06,1.2829730283570911e-06,2.0705502348122117e-06,1.3322661492139672e-06,7.424612100522885e-07,1.6766289552321854e-06,1.4552564801125888e-06,1.3518769231401011e-06,8.046956414153462e-07,8.048399802915103e-07,6.782317361838369e-07,2.2598991388508728e-07,7.241993635377094e-07,9.93206287344276e-07,1.7781658305870223e-06,7.825079814355144e-07,2.751242131786965e-07,8.502280477841987e-07,1.7008314098186025e-06,7.697842519803671e-08,2.509953219944894e-07,7.588280802788786e-07,4.0625297041562287e-07,6.377957102588297e-07,6.873215515389794e-07,4.930133292145241e-07,2.188768529218271e-06,8.637886049112045e-07,1.3526189128640356e-06,7.942342394267629e-07,1.0577600591081101e-06,5.049953003106381e-07,6.581588059548961e-07,-1.6050247872128605e-11,1.8328309094145028e-06,8.749594594379406e-07,1.6854548291425376e-06,2.2182834557876245e-08,7.454736987516283e-07,7.946591678007861e-07,1.0424488858341864e-06,1.2652535171105863e-06,2.0413182026346682e-06,1.276680826515115e-06,1.056616459392584e-06,8.2793236647226e-07,9.599742310721222e-07,7.904461290087082e-08,1.0648492291516292e-06,-4.059394974044344e-07,2.8054826622608786e-06,8.437314026430354e-07,1.8197232579054944e-06,1.3475679432717395e-06,1.2176884589930604e-06,9.468942084377369e-07,8.111074647658036e-07,1.0917536849870371e-06,8.371242038509863e-07,1.3273154334183364e-06,7.169793402756416e-07,6.060406333010874e-07,-2.21426025122416e-07,-5.415379250508578e-07,7.983289958555327e-07,6.702761837548939e-07,4.863624100512542e-07,5.409352327149473e-07,-2.9779205982691155e-07,1.4054887738113027e-06,9.766833630140891e-07,3.3923345171570337e-07,7.607074454174845e-07,6.872608082716265e-07,1.5292743279194876e-06,4.964878303625404e-07,4.4580283304855684e-07,2.3361611775473026e-06
27,1.284663741591327e-06,1.1055503370204554e-06,7.765672411875191e-07,2.884525063957924e-06,2.1168302108198054e-06,1.389600043145986e-06,2.192840213881141e-06,1.3754524103935819e-06,6.445258244167031e-07,2.1702060457863128e-06,-4.887055370435884e-07,7.223741315113908e-07,1.6084268095891365e-06,8.275414335607674e-07,9.30302264087655e-07,8.963588037158289e-07,1.2396383744788472e-06,8.924723792810712e-07,2.4390682755208946e-06,1.0624016439090261e-06,5.296164150146675e-08,6.306713907991518e-07,6.663969084244098e-07,1.4745806305842277e-06,1.5489696396292836e-06,3.1021895710409575e-06,7.424612100522885e-07,1.7257665074034564e-06,2.233823081130583e-06,1.3262042363679562e-06,1.5892414423784998e-06,1.6362405960402171e-06,1.0706802859204344e-06,5.236016138395858e-07,6.916537436599621e-07,7.368881099055314e-07,8.483887811764619e-07,3.2780929022717856e-06,1.1040366132248566e-06,-2.7547503689386097e-07,1.1612102712357903e-06,2.7429704827856545e-06,7.976418755867978e-07,1.317339718480469e-07,1.6958938400232443e-06,1.4003952740621766e-06,-3.970917347751968e-07,1.2519384853624295e-06,6.76941813970571e-07,2.1159985646224333e-06,8.774890089630205e-07,1.932757710335525e-06,8.227367564006328e-07,1.4807249516093947e-06,1.0406425475301305e-06,1.0673551396937032e-06,-2.497947781468749e-09,1.5937304638194484e-06,1.4490620639352071e-06,2.397750267241882e-06,1.5050863003473037e-06,2.0418537745691957e-06,7.164627689462567e-07,1.449888763415156e-06,1.6621204234064473e-06,2.560611356935469e-06,1.3456847729301075e-06,1.2018962940754488e-06,1.2613777002493361e-06,1.1643019601912623e-06,8.802653617250568e-07,1.698579947435183e-06,-6.1735071577099954e-09,3.008613220204509e-06,2.3030568305109661e-07,2.308649922133606e-06,1.1333367399157294e-06,2.3821064135885053e-06,1.4095653100628502e-06,1.0560647864075777e-06,1.5546910992545104e-06,1.342749503734882e-06,1.4324577473663655e-06,1.3385132286374678e-06,1.7083939579818253e-06,-6.444675654457785e-07,-6.390598267767108e-08,3.852564641108039e-07,7.344686656616333e-07,6.39212685173475e-07,1.4953030642631177e-06,-5.149008150101537e-07,1.9944935226880154e-06,1.2309374556341183e-06,3.868067341981123e-07,9.391358161877583e-07,2.0327262528192917e-06,1.3694529709448282e-06,7.682806615353881e-07,8.897448157417729e-07,2.43088332945402e-06
28,2.8215815580867714e-06,2.5115346882182262e-06,1.633283784234651e-06,6.920431087502769e-06,6.257630646529483e-06,4.316076619105977e-06,3.532774264983928e-06,4.266762139044965e-06,1.6134198608412857e-06,3.3669553871297343e-06,-2.933916565710237e-06,2.4492775325829232e-06,4.910237131457986e-06,1.2316983466568556e-06,7.929960836562563e-07,3.201357038961916e-06,1.6356950455426362e-06,2.8135546272307698e-06,5.287430286248634e-06,2.5950523742841094e-06,1.4362165888209415e-06,1.2035233909825556e-06,2.4440552043368643e-07,2.3086121917823616e-06,2.297607942994319e-06,6.841014505721787e-06,1.6766289552321854e-06,2.233823081130583e-06,6.1435145368242985e-06,3.7926039399560015e-06,3.0787140787907526e-06,2.984995813340795e-06,2.373779111906552e-06,1.7049384571298286e-06,-1.6094627895004152e-08,3.0394287882873956e-06,3.1770998825247096e-06,5.583494658240634e-06,2.067920340748975e-06,2.2581497092418277e-06,2.7585987222048706e-06,7.096024749500915e-06,1.5601138442676227e-06,-4.443946038337375e-07,2.336652970435975e-06,2.3406144442322716e-06,2.224833568874326e-06,5.274026790457721e-07,3.0652375851701352e-06,5.861463351169967e-06,1.471862591577523e-06,4.2733175509966805e-06,1.2046264847518303e-06,2.033205695585262e-06,1.1305502779121719e-06,2.0117463216459426e-06,-2.9728125933632495e-07,3.711712306506034e-06,2.9756752073832868e-06,5.245256121808271e-06,2.7384057761649517e-06,3.91869549633327e-06,2.249918738061718e-06,2.2000692667903995e-06,3.9304492617911105e-06,6.0475305429771535e-06,1.3251322222991193e-06,2.7529253584690833e-06,2.5731633120362353e-06,3.318509125014443e-06,1.325424723706773e-06,3.337670290320473e-06,-1.8623589010130511e-06,7.103164244917612e-06,3.1344203011955933e-06,5.176816956726877e-06,2.8045080613322223e-06,4.919843989757368e-06,3.3491590056005475e-06,1.900258510039341e-06,1.8455325051303165e-06,2.8317852680015827e-06,3.4444692446410735e-06,1.3786879706549433e-06,3.087084951932859e-06,-2.0866762139772476e-06,-3.3539252442095005e-07,2.1820978172862127e-06,1.8077453879255214e-06,8.576805250411171e-07,3.0179275071676468e-06,-2.3241039775237127e-06,4.285772874655641e-06,3.3322733468985884e-06,1.1052308579728631e-07,2.265757166348001e-06,4.141851606056774e-06,3.867257829445941e-06,1.6379682976039556e-06,4.262294316308798e-07,5.658386474647168e-06
29,2.5687947541618533e-06,2.3446358742961997e-06,3.167445910397501e-06,5.653169978505659e-06,5.107828461351428e-06,3.813441645191479e-06,5.108142856743804e-06,3.757155932286785e-06,1.9042567277681208e-06,3.829242997997278e-06,-3.47789490821934e-06,1.89383359814614e-06,4.536917540464015e-06,1.1916329841408992e-06,5.971080861037225e-07,2.722352979495285e-06,1.71614085844031e-06,2.1144515425481858e-06,4.200835560521997e-06,2.9865048124897293e-06,5.203560646936579e-07,1.4840482609169094e-06,5.436538752276592e-07,1.9923709220374867e-06,1.6474692506980025e-06,7.035202619328115e-06,1.4552564801125888e-06,1.3262042363679562e-06,3.7926039399560015e-06,5.735664727621516e-06,2.2989887630304973e-06,2.390004538366211e-06,2.1828857135803802e-06,9.6238423464459e-07,1.4988980700119804e-06,1.6790385796490458e-06,3.3264807304919487e-06,5.607980786119945e-06,1.8686850276399887e-06,4.947529919560273e-06,1.2768746684283408e-06,5.600643626991285e-06,1.882531925434446e-06,-3.714834030371333e-07,1.8605054691501602e-06,2.2419497253277187e-06,4.370032375203421e-06,4.2979514029921454e-07,2.0440532329402737e-06,4.3345656243349e-06,8.30116593759621e-07,3.3542745815743724e-06,1.0280632743606982e-07,1.4337376834478853e-06,1.1454085872897886e-06,1.3598808933992802e-06,3.344403494305272e-07,4.397763870528318e-06,3.4433857268324462e-06,3.8005473979480075e-06,1.453951083034477e-06,4.019454563288441e-06,2.3001382465373664e-06,1.919135076492948e-06,2.9934746608283552e-06,4.562674144461213e-06,2.3664989144968904e-07,2.0086130146743925e-06,2.375544054037817e-06,2.6882403619097796e-06,1.406126596979823e-06,1.4292624433171972e-06,-1.306497210396482e-06,4.42351393871683e-06,2.6350683527520326e-06,2.859718066571331e-06,2.1143188935841114e-06,4.158657964420658e-06,2.3754370794256934e-06,1.6266998813402785e-06,1.5639023924026987e-06,2.5935290831607406e-06,3.432156659226925e-06,1.8351483170881438e-06,1.5054736438182444e-06,-9.191578401167773e-07,1.243022619043176e-06,1.3359272156141022e-06,2.02578138014626e-06,3.8147121209754716e-07,2.2839680623204737e-06,-1.1716245168800464e-06,4.590501925006458e-06,2.6714053367412947e-06,-7.666850333154588e-08,3.7031354592834597e-06,3.920532399275698e-06,3.011672904657233e-06,1.5488192260090418e-06,8.173843047444428e-07,4.1555986516043546e-06
30,2.0784313253030865e-06,1.3262253760589394e-06,1.7676975770275716e-06,5.036400805542373e-06,4.681606830830054e-06,2.718148121601878e-06,2.469579668731158e-06,2.695423744439573e-06,1.1567056307978696e-06,3.60142554189598e-06,-1.232378789140742e-06,2.1063746105715315e-06,4.0193403646476025e-06,1.1847384869192062e-06,1.5016989332772987e-06,1.25557317445165e-06,1.382013438024525e-06,1.1630590568832166e-06,3.7429559440119553e-06,2.646154840702618e-06,9.975925361376765e-07,1.3363068974231234e-06,1.2188502985776934e-06,2.0560840367352744e-06,1.9703681108130906e-06,4.9230596186568615e-06,1.3518769231401011e-06,1.5892414423784998e-06,3.0787140787907526e-06,2.2989887630304973e-06,3.3271928769239246e-06,1.9399011533920226e-06,2.005550209868765e-06,8.889259726191234e-07,7.591294681548292e-07,2.1115572471504257e-06,2.182239406204099e-06,2.123121360623012e-06,1.3865013147767096e-06,4.115172279796076e-07,1.259233248086475e-06,5.1907168592612965e-06,1.2159485813487233e-06,-8.301711524513983e-07,1.834557082631983e-06,1.9106104667964333e-06,1.546073209325426e-06,1.2623218605734414e-06,1.9333351573514023e-06,3.956677055905828e-06,9.477360600159153e-07,2.7539130014974735e-06,1.591407157048909e-06,1.5049699805278336e-06,1.3703582660218001e-06,1.616550690495149e-06,2.0256626394237962e-07,4.150085167879323e-06,1.7274233945435488e-06,3.7942840716072135e-06,1.0107654249190348e-06,2.7254911839146756e-06,1.4744118704002274e-06,1.5475041491219633e-06,2.28778340294148e-06,3.530360937847478e-06,7.008084895136477e-07,2.570432615610598e-06,2.0476767756840283e-06,2.7637186966338957e-06,6.724995746492119e-07,2.338586809902925e-06,-5.802715092382582e-07,4.607289712928407e-06,1.5249365629864515e-06,2.648180513902782e-06,2.265180427563664e-06,3.6927131241302563e-06,2.3058952398709705e-06,1.803913710706587e-06,1.62433861006751e-06,1.663578545968623e-06,2.445099827385622e-06,2.1741170044940188e-06,2.3006249428058736e-06,-7.026564345924302e-07,1.2790903904801914e-07,1.195609810447304e-06,1.7581019761348757e-06,9.271746768192953e-07,1.7778324126401286e-06,-6.813665211270174e-07,2.4756240740729566e-06,2.20116730417405e-06,7.31835099997928e-07,2.6209865796508848e-06,3.219021639397339e-06,2.9355391635051264e-06,1.713962914537939e-06,-2.8311211640068814e-07,3.848014132333021e-06
31,1.7104537903826576e-06,2.628320724810695e-06,1.5707399050424294e-06,3.5964857712065955e-06,4.042088412854942e-06,2.5677688094877623e-06,6.622014574769707e-07,2.594775179446618e-06,4.3471741477939076e-07,4.157505526313885e-06,-7.741816239242004e-07,3.6872862987468153e-07,1.9980465619590602e-06,-7.881702198004624e-08,1.2344643738178658e-07,1.1605068163622731e-06,1.7269465789763631e-06,1.1308851802982747e-06,4.306626446525326e-06,1.5677209193231535e-06,3.554311595078658e-07,6.957341144874783e-07,6.261238552622468e-07,1.918294932131365e-06,1.3037310481557633e-06,5.715692888844795e-06,8.046956414153462e-07,1.6362405960402171e-06,2.984995813340795e-06,2.390004538366211e-06,1.9399011533920226e-06,4.2952857352589725e-06,-8.553890207901357e-08,1.2485985848101584e-06,2.8902636703920724e-07,7.233549258923086e-07,1.993761416096895e-06,7.633503200292906e-06,5.007615731787199e-07,1.7594012353867038e-06,1.3349866722453764e-06,4.0950528288713195e-06,-1.3169217529574608e-06,-2.4152678015984076e-06,1.1102719093301383e-06,2.2273281433646286e-06,6.686745015432128e-07,8.608651848320741e-07,6.528588839391528e-07,3.7200315546027028e-06,5.467302677489399e-07,2.7801130184082647e-06,9.681278957906415e-07,1.6449038677975352e-06,-1.0158780154216685e-07,1.9831741464863926e-07,1.2629541902179772e-07,2.9761375769351995e-06,8.367059295489241e-07,3.1566518168118856e-06,2.4588306229688215e-07,3.572177340131883e-06,5.744189018437339e-07,1.6301191902151976e-06,1.4033780317421536e-06,4.302604477304312e-06,3.9518912420106543e-07,5.00771463099392e-07,1.8688305192468206e-06,-8.698432800419357e-08,1.0925150492524385e-06,1.4792541279736005e-06,-4.816639071463071e-07,3.2531156493068954e-06,1.2058704926836742e-06,1.5030390664124778e-06,1.0049429770595128e-06,3.4808995456408087e-06,1.947562199524626e-06,1.4443149574282775e-06,1.0012670163679194e-06,2.0670104636852096e-06,1.2162132306301013e-06,1.0457197664019016e-06,1.5047774639527127e-06,-2.03405154442261e-06,6.654206739925048e-08,-3.345883608264737e-07,1.4271073629058427e-06,6.438792505092702e-07,2.8876311871455675e-06,-9.130151058160338e-07,4.682624135572353e-06,1.3781568962539586e-06,8.822851160004132e-07,4.958138379951153e-07,4.024165473143652e-06,2.181985650927697e-06,-8.462608547734442e-07,9.472835411465185e-07,2.351149875852111e-06
